location_id,guest_user_available,name,description,area,rating,category,category_name,category_resource,latitude,longitude,coordinates,website,address,phone,reviews,medias,media_urls,favorite_locations,updatedAt,Country,Geocode cache
rec1gdj34LxX2unVU,,Huluganga Ella,"Sourced by water from the Knuckles Mountains, the 75 meter high Huluganga Ella is popular with visitors both local and foreign. Water flowing over the falls has recently been reduced due to a dam having been built above it however, environmentalists are petitioning to have the authorities allow the release of extra water.",Macchanu - Zone 2,3,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,7.40109240,80.74220150,"7.40109240,80.74220150",,,,rec1x5UJAmeu6cpXW,"4470,4471","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec1gdj34LxX2unVU_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec1gdj34LxX2unVU_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy40MDEwOTI0MCw4MC43NDIyMDE1MCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjcuNDAxMDkyLCJsbmciOjgwLjc0MjIwMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec1HQjpnaOp6COpU,checked,Kudawewa village experience by Duara travels,"Thanks to Duara Travels visitors to Sri Lanka can enjoy a real village life experience in Kudawewa village, a quiet countryside village near Rathna Waterfalls. Visitors will actually stay with a family from the village of a 3 or 6 day, authentic Sri Lankan village experience.",Macchanu - Zone 2,5,UniqueExperiences,Unique Experiences,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Unique%20Experiences_7m9kzpak7.png?updatedAt=1728630071808,8.33224000,80.19849000,"8.33224000,80.19849000",,,,"recGkjbXH9lL1gFUf,rec4QLPwxknuZ595R","4466,4467","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec1HQjpnaOp6COpU_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec1HQjpnaOp6COpU_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiOC4zMzIyNDAwMCw4MC4xOTg0OTAwMCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjguMzMyMjQsImxuZyI6ODAuMTk4NDksImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaUtDVDJTekw0TDNTcU5OIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZEFyc2I5Vk9DYzJtY1VmIn0sImUiOjB9
rec1I2FDhlT1pnAP9,,Katudeniya Purana Viharaya,The Katudeniya Purana Viharaya has been in existence since at least the 16th century but unfortunately was destroyed several times by the British in the early 19th century. Although the temple was destroyed many of the paintings and the Buddha statue remained and can still be seen today.,Macchanu - Zone 2,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.43938240,80.64291420,"7.43938240,80.64291420",,,,rectwsSRQJ4PObm0d,"4468,4469","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec1I2FDhlT1pnAP9_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec1I2FDhlT1pnAP9_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy40MzkzODI0MCw4MC42NDI5MTQyMCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjcuNDM5MzgyLCJsbmciOjgwLjY0MjkxNCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec1LuuaVqdNHkiX7,,Nandan Motors,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.4085667,81.8300557,"7.4085667,81.8300557",,,770347774,,,,,30/9/2025 3:22pm,Sri Lanka,
rec1o10eobpQJQURi,,Dimbulagala Raja maha Viharaya,Located in what was once known as the kingdom of the Vakshas the Dimbulagala Raja maha Viharaya was a place known for an abode for sacred beings. This place was also known as a great place of learning but over the years fell into unused and became overgrown.,Macchanu - Zone 2,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.86075260,81.11731170,"7.86075260,81.11731170",,,,recPJGaJO7Iol5Grq,"4472,4473","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec1o10eobpQJQURi_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec1o10eobpQJQURi_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy44NjA3NTI2MCw4MS4xMTczMTE3MCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjcuODYwNzUzLCJsbmciOjgxLjExNzMxMiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec1qbSlFaFqPxPrb,,HELA BOJUN,,,5,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,7.6729513,80.6397688,"7.6729513,80.6397688",,,,,,,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy42NzI5NTEzLDgwLjYzOTc2ODgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo3LjY3Mjk1MSwibG5nIjo4MC42Mzk3NjksImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaUtDVDJTekw0TDNTcU5OIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZEFyc2I5Vk9DYzJtY1VmIn0sImUiOjB9
rec1qddhapybGSzU1,,David Pieris Spare Parts Outlet,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.522562,80.120332,"6.522562,80.120332",,,94777-917943,,,,,30/9/2025 3:22pm,Sri Lanka,
rec1qNm8IqovUIw5m,,Laugfs Fuel Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.737313,79.9788822,"6.737313,79.9788822",,,,,,,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNi43MzczMTMsNzkuOTc4ODgyMiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjYuNzM3MzEzLCJsbmciOjc5Ljk3ODg4MiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec1swuoFwQgRL1YV,,Faizes Motors,"Mechanic-0771535726,0776538595. Open-8am-5pm (Can speak English) Phone Number - +94 776 538 595",,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.6846272,81.7341116,"7.6846272,81.7341116",,,94 771 535 726,,,,,30/9/2025 3:22pm,Sri Lanka,
rec1UetjxZhbx6F7g,,Sobaya,,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,7.2828235,80.6527782,"7.2828235,80.6527782",,,,,,,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy4yODI4MjM1LDgwLjY1Mjc3ODIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo3LjI4MjgyNCwibG5nIjo4MC42NTI3NzgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaUtDVDJTekw0TDNTcU5OIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZEFyc2I5Vk9DYzJtY1VmIn0sImUiOjB9
rec1V2OkZkQ73xOMU,,Starbeans Cafe,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,6.874259,81.0484741,"6.874259,81.0484741",,,,,,,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNi44NzQyNTksODEuMDQ4NDc0MSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjYuODc0MjU5LCJsbmciOjgxLjA0ODQ3NCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec1Vqre6ykfPilX6,,"Back of Beyond - Wild Haven, Dehigaha Ela",,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,7.9136018,80.787614,"7.9136018,80.787614",,,,,,,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy45MTM2MDE4LDgwLjc4NzYxNCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjcuOTEzNjAyLCJsbmciOjgwLjc4NzYxNCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec1xguifYYKEMDhL,,Udawatta Kele Sanctuary,Udawatta Kele Sanctuary is a forest reserve covering 257 acres of hillside in the city of Kandy. In the days of the Kandyan Kingdom the area was just known as the garden above the palace but in 1856 it became a forest reserve and then in 1938 it attained its official sanctuary status.,Kaliya - Zone 3,4,HikesnViews,Hikes n Views,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Hiking%20and%20Views_OAYLrEk2mC.png?updatedAt=1728630062422,7.29950092,80.64280846,"7.29950092,80.64280846",,,,,"4474,4475","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec1xguifYYKEMDhL_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec1xguifYYKEMDhL_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy4yOTk1MDA5Miw4MC42NDI4MDg0NiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjcuMjk5NTAxLCJsbmciOjgwLjY0MjgwOCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec1xXrE14LUlSBkJ,,The Backwaters Lodge - Wilpattu,,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,8.2688542,79.8654382,"8.2688542,79.8654382",,,,,,,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiOC4yNjg4NTQyLDc5Ljg2NTQzODIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo4LjI2ODg1NCwibG5nIjo3OS44NjU0MzgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaUtDVDJTekw0TDNTcU5OIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZEFyc2I5Vk9DYzJtY1VmIn0sImUiOjB9
rec1yVTQWWi0qIy2g,,Ceylon Sliders,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,5.9680457,80.4238348,"5.9680457,80.4238348",,,,,,,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNS45NjgwNDU3LDgwLjQyMzgzNDgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo1Ljk2ODA0NiwibG5nIjo4MC40MjM4MzUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaUtDVDJTekw0TDNTcU5OIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZEFyc2I5Vk9DYzJtY1VmIn0sImUiOjB9
rec1zlYiUaKDaNAxK,,Ella Happy View,,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,6.870808,81.044308,"6.870808,81.044308",,,,,,,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNi44NzA4MDgsODEuMDQ0MzA4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6Ni44NzA4MDgsImxuZyI6ODEuMDQ0MzA4LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlLQ1QyU3pMNEwzU3FOTiJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRBcnNiOVZPQ2MybWNVZiJ9LCJlIjowfQ==
rec2aElIK8EbjKgMY,,"Magul Maha Viharaya, Arugam Bay",The Magul Maha Viharaya at Arugam Bay must date back to at least the 2nd century BC as it is said to be the wedding site for King Kavantissa and Princess Viharamaha Devi who was later sacrificed to the sea in a golden boat. The temple is perhaps best known today for its distinctive moonstone which is adorned with flower motifs including lotus leaves.,Sharabha - Zone 4,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.04036800,81.20167400,"7.04036800,81.20167400",,,,,"4494,4495","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2aElIK8EbjKgMY_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2aElIK8EbjKgMY_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy4wNDAzNjgwMCw4MS4yMDE2NzQwMCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjcuMDQwMzY4LCJsbmciOjgxLjIwMTY3NCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec2AGpwclOpmck6i,,CEYPETCO Wickramarathne Lanka Fuel Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,7.2229394,80.1925368,"7.2229394,80.1925368",,,,,,,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy4yMjI5Mzk0LDgwLjE5MjUzNjgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo3LjIyMjkzOSwibG5nIjo4MC4xOTI1MzcsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaUtDVDJTekw0TDNTcU5OIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZEFyc2I5Vk9DYzJtY1VmIn0sImUiOjB9
rec2aMPzoltaBdh5h,,Arankele Forest Monastery,"Listed as one of Sri Lanka’s premier hermitages, Arankele Forest Monastery is popular with both local and foreign visitors alike. Founded in the 8th century as a monastery it has been home to some notable monks, such as Arahat Malyadeva thero. Today it is still used for practicing both old and new meditation techniques. Located in a quiet location, most visitors leave feeling relaxed and refreshed.",Sharabha - Zone 4,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.64018660,80.41826160,"7.64018660,80.41826160",,,,,"4496,4497","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2aMPzoltaBdh5h_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2aMPzoltaBdh5h_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy42NDAxODY2MCw4MC40MTgyNjE2MCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjcuNjQwMTg3LCJsbmciOjgwLjQxODI2MiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec2ApiEOOtNVUUkz,,"Medagama Motors
",,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.0445505,81.2692301,"7.0445505,81.2692301",,,94711301015,,,,,30/9/2025 3:22pm,Sri Lanka,
rec2DPURl4vx1rw8F,,Shri Shailakutarama Purana Gallen Viharaya,"Located on the Hikkaduwa – Baddegama Road the Shri Shailakutarama Purana Gallen Viharaya has been preserved by Sri Lanka’s Department of Archaeology. This is the site of an ancient cave temple if you climb the steps up a boulder to the main cave, you will be able to see the reclining Buddha and statue.",Sharabha - Zone 4,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.16660570,80.15562720,"6.16660570,80.15562720",,,,,"4482,4483","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2DPURl4vx1rw8F_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2DPURl4vx1rw8F_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNi4xNjY2MDU3MCw4MC4xNTU2MjcyMCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjYuMTY2NjA2LCJsbmciOjgwLjE1NTYyNywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec2EgEPX77tAicS7,,JANAKA AUTO SERVICE, Phone Number - 94 777 035 540,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.9860126,80.9653346,"7.9860126,80.9653346",,,94 776 187 410,,,,,30/9/2025 3:22pm,Sri Lanka,
rec2F92jdgZuu6Kdl,checked,Temple of the Tooth Relic (Dalada Maligawa),"Although its name is Dalada Maligawa it is often referred to as the Temple of the Tooth Relic and is located in Kandy City. The relic was an important part in Sri Lankan politics as whoever held the relic held governance of the country. It is mainly due to this temple that Kandy, the last capital of Sri Lankan kings, is today a World Heritage Site.",Sharabha - Zone 4,5,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.29366324,80.64138340,"7.29366324,80.64138340",,,,,"4484,4485","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2F92jdgZuu6Kdl_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2F92jdgZuu6Kdl_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy4yOTM2NjMyNCw4MC42NDEzODM0MCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjcuMjkzNjYzLCJsbmciOjgwLjY0MTM4MywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec2fKWQTW3wdbqJd,,The Refectory of Mihintale,The refectory at the Mihintale ruins can be distinguished by the two stone canoes. One canoe would be for the rice whilst the other for gruel. The size of a monastery’s refectory can give a guide as to how many monks would have used the monastery at different times in its history.,Makara - Zone 1,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,8.35152980,80.51532830,"8.35152980,80.51532830",,,,,"4498,4499","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2fKWQTW3wdbqJd_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2fKWQTW3wdbqJd_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiOC4zNTE1Mjk4MCw4MC41MTUzMjgzMCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjguMzUxNTMsImxuZyI6ODAuNTE1MzI4LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlLQ1QyU3pMNEwzU3FOTiJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRBcnNiOVZPQ2MybWNVZiJ9LCJlIjowfQ==
rec2HGawEv2WaLhTw,,Palace complex of King Nissanka Malla,"Although from what remains of the Palace complex of King Nissanka Malla which had 2 stories, the lower made of blocks and the 2nd made of wood, it may have seemed impressive for its day when it was built in the 12th century, it would have been dwarfed by King Maha Parakramabahu’s palace which is said to have had 7 stories with 1000 rooms on each, especially as it was just 1kms away and built in the same century.",Macchanu - Zone 2,4,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.94374777,80.99807839,"7.94374777,80.99807839",,,,,"4486,4487","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2HGawEv2WaLhTw_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2HGawEv2WaLhTw_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy45NDM3NDc3Nyw4MC45OTgwNzgzOSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjcuOTQzNzQ4LCJsbmciOjgwLjk5ODA3OCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec2hwqBCfp2LpGkB,,Kingsley Hot Kitchen,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,5.9640309,80.7094761,"5.9640309,80.7094761",,,,,,,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNS45NjQwMzA5LDgwLjcwOTQ3NjEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo1Ljk2NDAzMSwibG5nIjo4MC43MDk0NzYsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaUtDVDJTekw0TDNTcU5OIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZEFyc2I5Vk9DYzJtY1VmIn0sImUiOjB9
rec2hZWexHf9UMurR,,Janahitha Motors,"Wietse, sir, found this mechanic ",,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.268694444,80.59258333,"7.268694444,80.59258333",,,94713528824,,,,,30/9/2025 3:22pm,Sri Lanka,
rec2j9xdJ6zklYyKp,,DISSANAYAKA MOTORS,"Mechanic- 0718347886, 0717580805",,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,8.2459402,80.4440672,"8.2459402,80.4440672",,,718347886,,,,,30/9/2025 3:22pm,Sri Lanka,
rec02jqowwLycDHBV,checked,Namal Uyana - The Rose Quartz Mountains,"The Rose Quartz Mountain Range is distinctive and unique for two reasons. First for Namal Uyana which is a 260 acre forest dominated by Iron Wood Trees which, as they are endemic to Sri Lanka, are very rare. Secondly these mountains are known for having the largest deposits of Rose Quartz in Asia.",Macchanu - Zone 2,5,Wildlife,Wildlife,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Wildlife_MGRmv_X4vX.png?updatedAt=1728630071955,7.90982340,80.57976010,"7.90982340,80.57976010",,,,,4433,https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec02jqowwLycDHBV_2.jpeg,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNy45MDk4MjM0MCw4MC41Nzk3NjAxMCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjcuOTA5ODIzLCJsbmciOjgwLjU3OTc2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlLQ1QyU3pMNEwzU3FOTiJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRBcnNiOVZPQ2MybWNVZiJ9LCJlIjowfQ==
rec2KerI7bCYWWRHp,,Cactus Lounge Restaurant,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,6.0188933,80.7911926,"6.0188933,80.7911926",,,,,,,,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiNi4wMTg4OTMzLDgwLjc5MTE5MjYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo2LjAxODg5MywibG5nIjo4MC43OTExOTMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaUtDVDJTekw0TDNTcU5OIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZEFyc2I5Vk9DYzJtY1VmIn0sImUiOjB9
rec2MUocUvxC3i0on,,Erupothana Reservoir,"Sri Lankans have been building huge reservoirs since the 4th century BC and the Erupothana Reservoir is 1 of a few still functioning in the Erupothana region. Perhaps uniquely however, at 1 place the Erupothana Reservoir uses a natural rock formation instead of a sluice gate to control water flow.",Macchanu - Zone 2,3,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,8.80193570,80.58675180,"8.80193570,80.58675180",,,,,"4488,4489","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2MUocUvxC3i0on_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec2MUocUvxC3i0on_2.jpeg",,21/3/2025 3:36pm,Sri Lanka,🔵 eyJpIjoiOC44MDE5MzU3MCw4MC41ODY3NTE4MCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjguODAxOTM2LCJsbmciOjgwLjU4Njc1MiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpS0NUMlN6TDRMM1NxTk4iXSwibG9jYXRpb25GaWVsZElkIjoiZmxkQXJzYjlWT0NjMm1jVWYifSwiZSI6MH0=
rec2n6Rl8wzybsDEv,,DPMC Workshop - Madapatha, Phone Number - 114700600,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.7641554,79.9387439,"6.7641554,79.9387439",,,94740-674350,,,,,30/9/2025 3:22pm,Sri Lanka,
